﻿SSID_MAC주소,SSID등록통신사,지하철역ID,지하철역명,지하철호선ID,WIFI신호세기
﻿02:07:89:0f:df:f4,﻿ollehWiFi,﻿1002000232,﻿구로디지털단지,﻿1002,﻿-70
﻿0a:40:5a:2f:3b:e7,﻿FREE_U+zone,﻿1002000232,﻿구로디지털단지,﻿1002,﻿-89
﻿06:40:5a:2f:3b:e8,﻿U+zone,﻿1002000232,﻿구로디지털단지,﻿1002,﻿-91
﻿02:07:89:0f:e0:08,﻿ollehWiFi,﻿1002000232,﻿구로디지털단지,﻿1002,﻿-50
﻿00:40:5a:e4:91:3a,﻿U+zone,﻿1002000213,﻿구의,﻿1002,﻿-59
﻿00:40:5a:c3:f9:4a,﻿U+zone,﻿1002000213,﻿구의,﻿1002,﻿-59
﻿00:25:a6:a5:92:15,﻿ollehWiFi,﻿1002000213,﻿구의,﻿1002,﻿-63
﻿00:17:b2:01:ab:52,﻿T wifi zone_secure,﻿1002000213,﻿구의,﻿1002,﻿-69
﻿00:40:5a:c4:20:e2,﻿U+zone,﻿1002000213,﻿구의,﻿1002,﻿-73
﻿00:25:a6:a4:04:27,﻿ollehWiFi,﻿1002000213,﻿구의,﻿1002,﻿-74
﻿00:40:5a:c3:fe:92,﻿U+zone,﻿1002000213,﻿구의,﻿1002,﻿-75
﻿00:25:a6:a4:cf:dd,﻿ollehWiFi,﻿1002000213,﻿구의,﻿1002,﻿-77
﻿00:40:5a:c4:01:8a,﻿U+zone,﻿1002000213,﻿구의,﻿1002,﻿-82
﻿02:17:b2:02:b4:5e,﻿T wifi zone_secure,﻿1002000213,﻿구의,﻿1002,﻿-84
﻿00:40:5a:c3:aa:9a,﻿U+zone,﻿1002000213,﻿구의,﻿1002,﻿-85
﻿00:17:b2:01:a9:02,﻿T wifi zone_secure,﻿1002000213,﻿구의,﻿1002,﻿-86
﻿00:17:b2:01:ad:22,﻿T wifi zone_secure,﻿1002000213,﻿구의,﻿1002,﻿-87
﻿00:40:5a:c5:d2:b8,﻿5G_U+zone,﻿1002000213,﻿구의,﻿1002,﻿-94
﻿00:1d:93:23:f5:5e,﻿ollehWiFi,﻿1002000213,﻿구의,﻿1002,﻿-92
﻿00:40:5a:c3:f9:4b,﻿FREE_U+zone,﻿1002000213,﻿구의,﻿1002,﻿-59
﻿00:40:5a:e4:91:3b,﻿FREE_U+zone,﻿1002000213,﻿구의,﻿1002,﻿-64
﻿00:25:a6:a5:92:16,﻿ollehWiFi,﻿1002000213,﻿구의,﻿1002,﻿-65
﻿00:17:b2:01:ab:50,﻿T wifi zone,﻿1002000213,﻿구의,﻿1002,﻿-69
﻿00:40:5a:c3:fe:93,﻿FREE_U+zone,﻿1002000213,﻿구의,﻿1002,﻿-70
﻿00:40:5a:c4:20:e3,﻿FREE_U+zone,﻿1002000213,﻿구의,﻿1002,﻿-71
﻿00:25:a6:a4:04:28,﻿ollehWiFi,﻿1002000213,﻿구의,﻿1002,﻿-75
﻿00:40:5a:bf:90:23,﻿FREE_U+zone,﻿1002000213,﻿구의,﻿1002,﻿-78
﻿00:40:5a:c3:aa:9b,﻿FREE_U+zone,﻿1002000213,﻿구의,﻿1002,﻿-85
﻿00:40:5a:c4:01:8b,﻿FREE_U+zone,﻿1002000213,﻿구의,﻿1002,﻿-86
﻿04:17:b2:04:b4:5c,﻿T wifi zone,﻿1002000213,﻿구의,﻿1002,﻿-93
﻿06:40:5a:c5:d2:b8,﻿FREE_U+zone,﻿1002000213,﻿구의,﻿1002,﻿-95
﻿00:1d:93:23:f5:5c,﻿ollehWiFi,﻿1002000213,﻿구의,﻿1002,﻿-93
﻿00:25:a6:a4:f5:8f,﻿ollehWiFi,﻿1002000213,﻿구의,﻿1002,﻿-52
﻿00:40:5a:bf:90:22,﻿U+zone,﻿1002000213,﻿구의,﻿1002,﻿-76
﻿00:25:a6:a5:bb:af,﻿ollehWiFi,﻿1002000213,﻿구의,﻿1002,﻿-80
﻿00:25:a6:a4:f5:90,﻿ollehWiFi,﻿1002000213,﻿구의,﻿1002,﻿-53
﻿00:17:b2:01:ad:20,﻿T wifi zone,﻿1002000213,﻿구의,﻿1002,﻿-73
﻿00:25:a6:a4:cf:de,﻿ollehWiFi,﻿1002000213,﻿구의,﻿1002,﻿-74
﻿00:17:b2:01:a9:00,﻿T wifi zone,﻿1002000213,﻿구의,﻿1002,﻿-82
﻿00:17:b2:01:a8:da,﻿T wifi zone_secure,﻿1002000213,﻿구의,﻿1002,﻿-82
﻿00:40:5a:b0:79:5a,﻿U+zone,﻿1002000213,﻿구의,﻿1002,﻿-90
﻿00:25:a6:a5:bb:b0,﻿ollehWiFi,﻿1002000213,﻿구의,﻿1002,﻿-77
﻿06:17:b2:04:3e:5e,﻿T wifi zone_secure,﻿1002000213,﻿구의,﻿1002,﻿-75
﻿00:08:5b:50:60:12,﻿U+zone,﻿1002000213,﻿구의,﻿1002,﻿-100
﻿04:17:b2:04:3e:5c,﻿T wifi zone,﻿1002000213,﻿구의,﻿1002,﻿-76
﻿00:17:b2:01:a8:d8,﻿T wifi zone,﻿1002000213,﻿구의,﻿1002,﻿-74
﻿00:25:a6:a4:cf:33,﻿ollehWiFi,﻿1002000213,﻿구의,﻿1002,﻿-54
﻿f8:0c:f3:86:2b:02,﻿U+zone,﻿1002000213,﻿구의,﻿1002,﻿-84
﻿0a:30:0d:74:64:11,﻿T wifi zone_secure,﻿1002000226,﻿사당,﻿1002,﻿-91
﻿0a:30:0d:75:43:31,﻿T wifi zone_secure,﻿1002000226,﻿사당,﻿1002,﻿-92
﻿00:40:5a:af:7b:ea,﻿U+zone,﻿1002000226,﻿사당,﻿1002,﻿-101
﻿00:40:5a:af:7b:63,﻿FREE_U+zone,﻿1002000226,﻿사당,﻿1002,﻿-66
﻿00:30:0d:75:43:20,﻿T wifi zone,﻿1002000226,﻿사당,﻿1002,﻿-78
﻿00:30:0d:75:bd:80,﻿T wifi zone,﻿1002000226,﻿사당,﻿1002,﻿-81
﻿00:30:0d:74:64:10,﻿T wifi zone,﻿1002000226,﻿사당,﻿1002,﻿-90
﻿02:07:89:0f:23:7f,﻿ollehWiFi,﻿1002000226,﻿사당,﻿1002,﻿-90
﻿02:07:89:0f:22:cf,﻿ollehWiFi,﻿1002000226,﻿사당,﻿1002,﻿-91
﻿06:30:0d:75:bd:81,﻿T wifi zone_secure,﻿1002000226,﻿사당,﻿1002,﻿-72
﻿00:07:89:0f:23:7f,﻿ollehWiFi,﻿1002000226,﻿사당,﻿1002,﻿-84
﻿00:40:5a:af:50:42,﻿U+zone,﻿1002000226,﻿사당,﻿1002,﻿-102
﻿00:40:5a:af:50:43,﻿FREE_U+zone,﻿1002000226,﻿사당,﻿1002,﻿-84
﻿02:17:b2:02:5b:14,﻿T wifi zone,﻿1002000219,﻿삼성,﻿1002,﻿-78
﻿00:07:89:0f:24:87,﻿ollehWiFi,﻿1002000219,﻿삼성,﻿1002,﻿-60
﻿00:40:5a:af:36:5a,﻿U+zone,﻿1002000219,﻿삼성,﻿1002,﻿-58
﻿00:07:89:0f:24:86,﻿ollehWiFi,﻿1002000219,﻿삼성,﻿1002,﻿-58
﻿00:40:5a:af:2f:22,﻿U+zone,﻿1002000219,﻿삼성,﻿1002,﻿-78
﻿06:17:b2:04:62:b2,﻿T wifi zone_secure,﻿1002000234,﻿신도림,﻿1002,﻿-82
﻿00:09:b4:61:1a:f3,﻿ollehWiFi,﻿1002000234,﻿신도림,﻿1002,﻿-92
﻿00:07:89:10:41:ed,﻿ollehWiFi,﻿1002000234,﻿신도림,﻿1002,﻿-89
﻿00:40:5a:bb:1f:fa,﻿U+zone,﻿1005000521,﻿오목교,﻿1005,﻿-89
﻿22:e3:c7:05:3e:76,﻿T wifi zone_secure,﻿1005000521,﻿오목교,﻿1005,﻿-89
﻿00:40:5a:bb:1f:fb,﻿FREE_U+zone,﻿1005000521,﻿오목교,﻿1005,﻿-89
﻿00:40:5a:bb:24:53,﻿FREE_U+zone,﻿1005000521,﻿오목교,﻿1005,﻿-89
﻿10:e3:c7:05:3e:76,﻿T wifi zone,﻿1005000521,﻿오목교,﻿1005,﻿-89
﻿00:40:5a:bb:30:d3,﻿FREE_U+zone,﻿1005000524,﻿영등포시장,﻿1005,﻿-53
﻿00:25:a6:a4:1d:e0,﻿ollehWiFi,﻿1005000524,﻿영등포시장,﻿1005,﻿-67
﻿00:40:5a:bb:24:82,﻿U+zone,﻿1005000524,﻿영등포시장,﻿1005,﻿-88
﻿00:25:a6:a4:1d:e1,﻿ollehWiFi,﻿1005000524,﻿영등포시장,﻿1005,﻿-68
﻿00:40:5a:bb:24:83,﻿FREE_U+zone,﻿1005000524,﻿영등포시장,﻿1005,﻿-85
﻿00:30:0d:84:5f:60,﻿T wifi zone_1,﻿1005000524,﻿영등포시장,﻿1005,﻿-89
﻿00:40:5a:ba:f1:fa,﻿U+zone,﻿1005000524,﻿영등포시장,﻿1005,﻿-70
﻿00:40:5a:bb:30:d2,﻿U+zone,﻿1005000524,﻿영등포시장,﻿1005,﻿-53
﻿00:40:5a:ba:f1:fb,﻿FREE_U+zone,﻿1005000524,﻿영등포시장,﻿1005,﻿-70
﻿0a:30:0d:84:3a:92,﻿5G_T wifi zone_secure,﻿1005000524,﻿영등포시장,﻿1005,﻿-58
﻿00:25:a6:a5:3f:cc,﻿ollehWiFi,﻿1005000524,﻿영등포시장,﻿1005,﻿-84
﻿00:40:5a:bb:0b:12,﻿U+zone,﻿1005000524,﻿영등포시장,﻿1005,﻿-88
﻿00:40:5a:bb:30:ca,﻿U+zone,﻿1005000524,﻿영등포시장,﻿1005,﻿-73
﻿00:40:5a:bb:30:cb,﻿FREE_U+zone,﻿1005000524,﻿영등포시장,﻿1005,﻿-70
﻿00:40:5a:bb:0b:13,﻿FREE_U+zone,﻿1005000524,﻿영등포시장,﻿1005,﻿-88
﻿00:16:1f:03:8a:e3,﻿T wifi zone,﻿1003000314,﻿백석,﻿1003,﻿-86
﻿00:40:5a:b8:48:13,﻿FREE_U+zone,﻿1003000314,﻿백석,﻿1003,﻿-83
﻿00:40:5a:b8:58:b2,﻿U+zone,﻿1003000315,﻿대곡,﻿1003,﻿-74
﻿00:07:89:0f:d4:3d,﻿ollehWiFi,﻿1003000315,﻿대곡,﻿1003,﻿-76
﻿00:40:5a:b8:4c:ba,﻿U+zone,﻿1003000315,﻿대곡,﻿1003,﻿-77
﻿00:07:89:0f:d4:3c,﻿ollehWiFi,﻿1003000315,﻿대곡,﻿1003,﻿-74
﻿00:40:5a:b8:7d:8a,﻿U+zone,﻿1003000315,﻿대곡,﻿1003,﻿-50
﻿00:07:89:0f:da:89,﻿ollehWiFi,﻿1003000315,﻿대곡,﻿1003,﻿-71
﻿00:07:89:0f:da:a1,﻿ollehWiFi,﻿1003000315,﻿대곡,﻿1003,﻿-71
﻿00:40:5a:b8:4d:fa,﻿U+zone,﻿1003000315,﻿대곡,﻿1003,﻿-71
﻿00:40:5a:b8:20:2a,﻿U+zone,﻿1003000315,﻿대곡,﻿1003,﻿-68
﻿00:40:5a:b8:10:e2,﻿U+zone,﻿1003000315,﻿대곡,﻿1003,﻿-47
﻿00:40:5a:b8:58:b3,﻿FREE_U+zone,﻿1003000315,﻿대곡,﻿1003,﻿-77
﻿02:07:89:0f:d4:3d,﻿ollehWiFi,﻿1003000315,﻿대곡,﻿1003,﻿-79
﻿02:07:89:0f:da:8d,﻿ollehWiFi,﻿1003000315,﻿대곡,﻿1003,﻿-83
﻿00:40:5a:b8:4c:bb,﻿FREE_U+zone,﻿1003000315,﻿대곡,﻿1003,﻿-83
﻿02:07:89:0f:d4:3c,﻿ollehWiFi,﻿1003000315,﻿대곡,﻿1003,﻿-74
﻿02:07:89:0f:da:a1,﻿ollehWiFi,﻿1003000315,﻿대곡,﻿1003,﻿-71
﻿00:40:5a:b8:4d:fb,﻿FREE_U+zone,﻿1003000315,﻿대곡,﻿1003,﻿-68
﻿00:40:5a:b8:20:2b,﻿FREE_U+zone,﻿1003000315,﻿대곡,﻿1003,﻿-68
﻿02:07:89:0f:da:88,﻿ollehWiFi,﻿1003000315,﻿대곡,﻿1003,﻿-63
﻿02:07:89:0f:da:a0,﻿ollehWiFi,﻿1003000315,﻿대곡,﻿1003,﻿-64
﻿00:40:5a:b8:7d:8b,﻿FREE_U+zone,﻿1003000315,﻿대곡,﻿1003,﻿-50
﻿02:07:89:0f:da:81,﻿ollehWiFi,﻿1003000315,﻿대곡,﻿1003,﻿-49
﻿02:07:89:0f:da:91,﻿ollehWiFi,﻿1003000315,﻿대곡,﻿1003,﻿-49
﻿00:40:5a:b8:10:e3,﻿FREE_U+zone,﻿1003000315,﻿대곡,﻿1003,﻿-53
﻿00:07:89:0f:da:91,﻿ollehWiFi,﻿1003000315,﻿대곡,﻿1003,﻿-50
﻿02:07:89:0f:da:89,﻿ollehWiFi,﻿1003000315,﻿대곡,﻿1003,﻿-71
﻿00:07:89:0f:da:81,﻿ollehWiFi,﻿1003000315,﻿대곡,﻿1003,﻿-49
﻿00:07:89:0f:da:a0,﻿ollehWiFi,﻿1003000315,﻿대곡,﻿1003,﻿-67
﻿02:07:89:0f:da:8c,﻿ollehWiFi,﻿1003000315,﻿대곡,﻿1003,﻿-81
﻿00:07:89:0f:da:90,﻿ollehWiFi,﻿1003000315,﻿대곡,﻿1003,﻿-48
﻿02:07:89:0f:da:80,﻿ollehWiFi,﻿1003000315,﻿대곡,﻿1003,﻿-45
﻿00:07:89:0f:da:80,﻿ollehWiFi,﻿1003000315,﻿대곡,﻿1003,﻿-46
﻿00:07:89:0f:da:88,﻿ollehWiFi,﻿1003000315,﻿대곡,﻿1003,﻿-62
﻿02:07:89:0f:da:90,﻿ollehWiFi,﻿1003000315,﻿대곡,﻿1003,﻿-48
﻿00:07:89:0f:da:8c,﻿ollehWiFi,﻿1003000315,﻿대곡,﻿1003,﻿-80
﻿10:f9:6f:f3:e4:ee,﻿U+zone,﻿1003000315,﻿대곡,﻿1003,﻿-89
﻿00:07:89:0f:da:8d,﻿ollehWiFi,﻿1003000315,﻿대곡,﻿1003,﻿-57
﻿00:07:89:0f:d4:49,﻿ollehWiFi,﻿1003000315,﻿대곡,﻿1003,﻿-82
﻿00:07:89:0f:d4:48,﻿ollehWiFi,﻿1003000315,﻿대곡,﻿1003,﻿-87
﻿00:07:89:0f:da:99,﻿ollehWiFi,﻿1003000315,﻿대곡,﻿1003,﻿-90
﻿02:07:89:0f:d4:5d,﻿ollehWiFi,﻿1003000315,﻿대곡,﻿1003,﻿-89
﻿02:07:89:0f:d4:49,﻿ollehWiFi,﻿1003000315,﻿대곡,﻿1003,﻿-83
﻿00:07:89:0f:d4:5c,﻿ollehWiFi,﻿1003000315,﻿대곡,﻿1003,﻿-85
﻿00:07:89:0f:da:7c,﻿ollehWiFi,﻿1003000315,﻿대곡,﻿1003,﻿-88
﻿02:07:89:0f:d4:5c,﻿ollehWiFi,﻿1003000315,﻿대곡,﻿1003,﻿-89
﻿02:17:b2:02:73:cc,﻿T wifi zone,﻿1003000315,﻿대곡,﻿1003,﻿-91
﻿00:07:89:0f:da:85,﻿ollehWiFi,﻿1003000315,﻿대곡,﻿1003,﻿-90
﻿00:07:89:10:51:ec,﻿ollehWiFi,﻿1003000315,﻿대곡,﻿1003,﻿-91
﻿02:07:89:0f:da:85,﻿ollehWiFi,﻿1003000315,﻿대곡,﻿1003,﻿-89
﻿02:07:89:0f:d4:48,﻿ollehWiFi,﻿1003000315,﻿대곡,﻿1003,﻿-85
﻿02:07:89:0f:da:99,﻿ollehWiFi,﻿1003000315,﻿대곡,﻿1003,﻿-91
﻿00:1d:93:2f:a8:26,﻿ollehWiFi,﻿1003000315,﻿대곡,﻿1003,﻿-83
﻿00:07:89:0f:da:95,﻿ollehWiFi,﻿1003000315,﻿대곡,﻿1003,﻿-89
﻿00:17:b2:01:51:62,﻿T wifi zone_secure,﻿1003000315,﻿대곡,﻿1003,﻿-86
﻿02:07:89:0f:da:95,﻿ollehWiFi,﻿1003000315,﻿대곡,﻿1003,﻿-88
﻿00:17:b2:01:51:60,﻿T wifi zone,﻿1003000315,﻿대곡,﻿1003,﻿-86
﻿00:30:0D:73:49:6F,﻿T wifi zone,﻿1009000920,﻿동작,﻿1009,﻿
﻿10:E3:C7:04:2F:21,﻿T wifi zone,﻿1009000920,﻿동작,﻿1009,﻿
﻿00:25:a6:a4:f0:c6,﻿ollehWiFi,﻿1002000237,﻿당산,﻿1002,﻿-75
﻿00:40:5a:c3:d2:d2,﻿U+zone,﻿1002000237,﻿당산,﻿1002,﻿-77
﻿00:07:89:0f:e0:f5,﻿ollehWiFi,﻿1002000237,﻿당산,﻿1002,﻿-84
﻿00:25:a6:a4:ca:c4,﻿ollehWiFi,﻿1002000237,﻿당산,﻿1002,﻿-84
﻿12:16:1f:03:1d:ea,﻿T wifi zone_secure,﻿1002000237,﻿당산,﻿1002,﻿-85
﻿00:40:5a:bc:49:3a,﻿U+zone,﻿1002000237,﻿당산,﻿1002,﻿-89
﻿00:40:5a:c3:d2:d3,﻿FREE_U+zone,﻿1002000237,﻿당산,﻿1002,﻿-78
﻿02:07:89:0f:e0:f5,﻿ollehWiFi,﻿1002000237,﻿당산,﻿1002,﻿-86
﻿00:40:5a:bc:49:3b,﻿FREE_U+zone,﻿1002000237,﻿당산,﻿1002,﻿-83
﻿00:16:1f:03:1d:ea,﻿T wifi zone,﻿1002000237,﻿당산,﻿1002,﻿-87
﻿00:40:5a:c3:cb:e2,﻿U+zone,﻿1002000237,﻿당산,﻿1002,﻿-72
﻿00:07:89:0f:e0:f4,﻿ollehWiFi,﻿1002000237,﻿당산,﻿1002,﻿-76
﻿00:90:a2:0f:1c:14,﻿U+zone,﻿1002000237,﻿당산,﻿1002,﻿-89
﻿06:40:5a:e0:99:28,﻿5G_U+zone,﻿1002000237,﻿당산,﻿1002,﻿-94
﻿00:40:5a:c3:cb:e3,﻿FREE_U+zone,﻿1002000237,﻿당산,﻿1002,﻿-69
﻿02:07:89:0f:e0:e8,﻿ollehWiFi,﻿1002000237,﻿당산,﻿1002,﻿-75
﻿02:07:89:0f:e0:f4,﻿ollehWiFi,﻿1002000237,﻿당산,﻿1002,﻿-79
﻿00:25:a6:a4:ca:c5,﻿ollehWiFi,﻿1002000237,﻿당산,﻿1002,﻿-82
﻿0a:40:5a:e0:99:28,﻿FREE_U+zone,﻿1002000237,﻿당산,﻿1002,﻿-93
﻿00:07:89:0f:e0:e8,﻿ollehWiFi,﻿1002000237,﻿당산,﻿1002,﻿-66
﻿00:40:5a:ba:30:aa,﻿U+zone,﻿1002000237,﻿당산,﻿1002,﻿-92
﻿00:25:a6:a4:f0:c7,﻿ollehWiFi,﻿1002000237,﻿당산,﻿1002,﻿-61
﻿00:30:0d:62:19:02,﻿T wifi zone,﻿1002000237,﻿당산,﻿1002,﻿-94
﻿06:30:0d:62:19:02,﻿T wifi zone_secure,﻿1002000237,﻿당산,﻿1002,﻿-92
﻿00:17:b2:01:ac:8a,﻿T wifi zone_secure,﻿1002000233,﻿대림,﻿1002,﻿-62
﻿00:07:89:0f:d5:14,﻿ollehWiFi,﻿1002000233,﻿대림,﻿1002,﻿-51
﻿00:07:89:0f:d5:15,﻿ollehWiFi,﻿1002000233,﻿대림,﻿1002,﻿-60
﻿00:07:89:0f:d5:19,﻿ollehWiFi,﻿1002000233,﻿대림,﻿1002,﻿-63
﻿00:40:5a:c3:73:ea,﻿U+zone,﻿1002000233,﻿대림,﻿1002,﻿-62
﻿00:40:5a:bb:3c:ea,﻿U+zone,﻿1002000233,﻿대림,﻿1002,﻿-66
﻿00:07:89:0f:d5:18,﻿ollehWiFi,﻿1002000233,﻿대림,﻿1002,﻿-67
﻿00:30:0D:7B:E8:F0,﻿T wifi zone,﻿1005000512,﻿김포공항,﻿1005,﻿
﻿00:30:0D:7F:1D:30,﻿T wifi zone,﻿1007000725,﻿군자,﻿1007,﻿
﻿00:30:0D:73:81:4F,﻿T wifi zone,﻿1003000350,﻿가락시장,﻿1003,﻿
﻿00:30:0D:73:BE:AF,﻿T wifi zone,﻿1003000350,﻿가락시장,﻿1003,﻿
﻿00:30:0D:73:87:AF,﻿T wifi zone,﻿1003000350,﻿가락시장,﻿1003,﻿
﻿00:30:0D:72:40:CF,﻿T wifi zone,﻿1003000350,﻿가락시장,﻿1003,﻿
﻿00:30:0D:72:52:EF,﻿T wifi zone,﻿1003000350,﻿가락시장,﻿1003,﻿
﻿00:30:0D:72:3F:8F,﻿T wifi zone,﻿1003000350,﻿가락시장,﻿1003,﻿
﻿00:30:0D:61:30:AD,﻿T wifi zone,﻿1003000351,﻿경찰병원,﻿1003,﻿
﻿00:30:0D:61:38:15,﻿T wifi zone,﻿1003000351,﻿경찰병원,﻿1003,﻿
﻿00:30:0D:61:30:4B,﻿T wifi zone,﻿1003000351,﻿경찰병원,﻿1003,﻿
﻿00:30:0D:61:39:EF,﻿T wifi zone,﻿1003000351,﻿경찰병원,﻿1003,﻿
﻿00:30:0D:61:3A:19,﻿T wifi zone,﻿1003000351,﻿경찰병원,﻿1003,﻿
﻿00:30:0D:61:2D:4D,﻿T wifi zone,﻿1003000351,﻿경찰병원,﻿1003,﻿
﻿00:30:0D:61:30:0D,﻿T wifi zone,﻿1003000351,﻿경찰병원,﻿1003,﻿
﻿00:30:0D:61:38:0F,﻿T wifi zone,﻿1003000351,﻿경찰병원,﻿1003,﻿
﻿00:30:0D:61:3C:97,﻿T wifi zone,﻿1003000351,﻿경찰병원,﻿1003,﻿
﻿00:30:0D:61:3D:85,﻿T wifi zone,﻿1003000351,﻿경찰병원,﻿1003,﻿
﻿00:30:0D:7E:4C:0F,﻿T wifi zone,﻿1003000352,﻿오금,﻿1003,﻿
﻿00:30:0D:81:02:AF,﻿T wifi zone,﻿1003000352,﻿오금,﻿1003,﻿
﻿00:30:0D:80:F2:4F,﻿T wifi zone,﻿1003000352,﻿오금,﻿1003,﻿
﻿00:30:0D:80:F3:EF,﻿T wifi zone,﻿1003000352,﻿오금,﻿1003,﻿
﻿00:30:0D:81:02:8F,﻿T wifi zone,﻿1003000352,﻿오금,﻿1003,﻿
﻿00:30:0D:7E:1D:2F,﻿T wifi zone,﻿1003000352,﻿오금,﻿1003,﻿
﻿00:30:0D:7E:0D:EF,﻿T wifi zone,﻿1003000352,﻿오금,﻿1003,﻿
﻿00:30:0D:7E:3D:6F,﻿T wifi zone,﻿1003000352,﻿오금,﻿1003,﻿
﻿00:30:0D:81:02:CF,﻿T wifi zone,﻿1003000352,﻿오금,﻿1003,﻿
﻿00:30:0D:81:04:EF,﻿T wifi zone,﻿1003000352,﻿오금,﻿1003,﻿
﻿00:30:0D:81:04:AF,﻿T wifi zone,﻿1003000352,﻿오금,﻿1003,﻿
﻿00:30:0D:81:02:6F,﻿T wifi zone,﻿1003000352,﻿오금,﻿1003,﻿
﻿00:30:0D:57:D3:99,﻿T wifi zone,﻿1003000310,﻿대화,﻿1003,﻿
﻿00:30:0D:57:D3:8B,﻿T wifi zone,﻿1003000310,﻿대화,﻿1003,﻿
﻿00:30:0D:57:D6:15,﻿T wifi zone,﻿1003000310,﻿대화,﻿1003,﻿
﻿00:30:0D:57:D2:57,﻿T wifi zone,﻿1003000310,﻿대화,﻿1003,﻿
﻿00:30:0D:57:D2:0D,﻿T wifi zone,﻿1003000310,﻿대화,﻿1003,﻿
﻿00:30:0D:61:3C:68,﻿T wifi zone,﻿1003000311,﻿주엽,﻿1003,﻿
﻿00:30:0D:61:1D:B4,﻿T wifi zone,﻿1003000311,﻿주엽,﻿1003,﻿
﻿00:30:0D:61:36:7E,﻿T wifi zone,﻿1003000311,﻿주엽,﻿1003,﻿
﻿00:30:0D:61:1A:44,﻿T wifi zone,﻿1003000311,﻿주엽,﻿1003,﻿
﻿00:30:0D:61:1D:C2,﻿T wifi zone,﻿1003000311,﻿주엽,﻿1003,﻿
﻿00:30:0D:61:3C:58,﻿T wifi zone,﻿1003000311,﻿주엽,﻿1003,﻿
﻿00:30:0D:61:1D:F0,﻿T wifi zone,﻿1003000312,﻿정발산,﻿1003,﻿
﻿00:30:0D:61:23:F0,﻿T wifi zone,﻿1003000312,﻿정발산,﻿1003,﻿
﻿00:30:0D:61:26:0A,﻿T wifi zone,﻿1003000312,﻿정발산,﻿1003,﻿
﻿00:30:0D:61:1B:A4,﻿T wifi zone,﻿1003000312,﻿정발산,﻿1003,﻿
﻿00:30:0D:61:3C:6C,﻿T wifi zone,﻿1003000312,﻿정발산,﻿1003,﻿
﻿00:30:0D:61:1D:C8,﻿T wifi zone,﻿1003000312,﻿정발산,﻿1003,﻿
﻿00:30:0D:61:28:20,﻿T wifi zone,﻿1003000313,﻿마두,﻿1003,﻿
﻿00:30:0D:61:22:94,﻿T wifi zone,﻿1003000313,﻿마두,﻿1003,﻿
﻿00:30:0D:57:D3:45,﻿T wifi zone,﻿1003000313,﻿마두,﻿1003,﻿
﻿00:30:0D:61:22:8E,﻿T wifi zone,﻿1003000313,﻿마두,﻿1003,﻿
﻿00:30:0D:61:28:D4,﻿T wifi zone,﻿1003000313,﻿마두,﻿1003,﻿
﻿00:30:0D:61:33:DE,﻿T wifi zone,﻿1003000313,﻿마두,﻿1003,﻿
﻿00:30:0D:61:1B:AC,﻿T wifi zone,﻿1003000314,﻿백석,﻿1003,﻿
﻿00:30:0D:61:24:1E,﻿T wifi zone,﻿1003000314,﻿백석,﻿1003,﻿
﻿00:30:0D:57:D2:47,﻿T wifi zone,﻿1003000314,﻿백석,﻿1003,﻿
﻿00:30:0D:61:2B:C0,﻿T wifi zone,﻿1003000314,﻿백석,﻿1003,﻿
﻿00:30:0D:61:2B:C6,﻿T wifi zone,﻿1003000316,﻿화정,﻿1003,﻿
﻿00:30:0D:61:36:72,﻿T wifi zone,﻿1003000316,﻿화정,﻿1003,﻿
﻿00:30:0D:62:0B:82,﻿T wifi zone,﻿1003000316,﻿화정,﻿1003,﻿
﻿00:30:0D:61:1B:D4,﻿T wifi zone,﻿1003000316,﻿화정,﻿1003,﻿
﻿00:30:0D:61:1B:A0,﻿T wifi zone,﻿1003000316,﻿화정,﻿1003,﻿
﻿00:30:0D:61:2B:82,﻿T wifi zone,﻿1003000316,﻿화정,﻿1003,﻿
﻿00:30:0D:57:D2:39,﻿T wifi zone,﻿1003000318,﻿삼송,﻿1003,﻿
﻿00:30:0D:57:D2:3F,﻿T wifi zone,﻿1003000318,﻿삼송,﻿1003,﻿
﻿00:30:0D:57:D5:63,﻿T wifi zone,﻿1003000318,﻿삼송,﻿1003,﻿
﻿00:30:0D:57:D5:5F,﻿T wifi zone,﻿1003000318,﻿삼송,﻿1003,﻿
﻿00:30:0D:57:D5:69,﻿T wifi zone,﻿1003000318,﻿삼송,﻿1003,﻿
﻿00:30:0D:57:D5:5D,﻿T wifi zone,﻿1003000318,﻿삼송,﻿1003,﻿
﻿00:30:0D:57:D6:5F,﻿T wifi zone,﻿1003000318,﻿삼송,﻿1003,﻿
﻿00:17:B2:01:A8:98,﻿T wifi zone,﻿1003000319,﻿지축,﻿1003,﻿
﻿00:17:B2:01:AC:30,﻿T wifi zone,﻿1003000319,﻿지축,﻿1003,﻿
﻿00:17:B2:01:AB:80,﻿T wifi zone,﻿1003000319,﻿지축,﻿1003,﻿
﻿00:17:B2:01:AC:E0,﻿T wifi zone,﻿1003000319,﻿지축,﻿1003,﻿
﻿00:30:0D:74:6A:E0,﻿T wifi zone,﻿1003000320,﻿구파발,﻿1003,﻿
﻿00:30:0D:74:5F:20,﻿T wifi zone,﻿1003000320,﻿구파발,﻿1003,﻿
﻿00:30:0D:74:DA:E0,﻿T wifi zone,﻿1003000320,﻿구파발,﻿1003,﻿
